"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2002";116,2;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2003";124,7;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2004";118,2;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2005";125,6;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2006";105,0;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2007";118,2;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2008";111,4;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2009";99,5;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2010";109,5;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2011";99,5;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2012";97,7;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2013";105,3;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2014";99,1;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2015";89,4;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2016";88,4;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2017";89,7;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2018";91,8;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2019";83,6;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2020";87,0;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2021";100,2;"m2";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2022";;"m2";"n";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2002";5,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2003";5,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2004";5,3;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2005";5,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2006";4,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2007";5,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2008";5,0;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2009";4,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2010";4,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2011";4,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2012";4,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2013";4,6;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2014";4,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2015";4,0;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2016";4,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2017";4,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2018";4,2;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2019";3,8;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2020";3,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2021";4,3;"-";"";
061813500000;"PODREGION RZESZOWSKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2022";;"-";"n";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2002";;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2003";;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2004";2,2;"-";"M";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2005";2,0;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2006";1,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2007";2,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2008";2,4;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2009";2,2;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2010";2,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2011";2,3;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2012";2,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2013";2,7;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2014";2,7;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2015";2,8;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2016";3,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2017";3,1;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2018";3,2;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2019";3,2;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2020";3,9;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2021";4,5;"-";"";
061813500000;"PODREGION RZESZOWSKI";"nowe budynki mieszkalne na 1000 ludności";"2022";4,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2002";1,8;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2003";4,8;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2004";2,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2005";1,9;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2006";1,8;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2007";2,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2008";2,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2009";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2010";2,0;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2011";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2012";2,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2013";2,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2014";2,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2015";2,7;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2016";2,5;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2017";2,7;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2018";2,8;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2019";2,9;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2020";3,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2021";4,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"mieszkania oddane do użytkowania na 1000 ludności";"2022";;"-";"n";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2002";121,4;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2003";127,7;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2004";133,3;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2005";120,4;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2006";131,5;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2007";129,6;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2008";132,3;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2009";127,7;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2010";132,0;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2011";132,3;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2012";130,2;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2013";130,4;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2014";134,3;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2015";124,5;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2016";130,1;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2017";126,7;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2018";125,1;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2019";127,8;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2020";127,3;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2021";114,9;"m2";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2022";;"m2";"n";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2002";5,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2003";5,5;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2004";5,7;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2005";5,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2006";5,5;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2007";5,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2008";5,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2009";5,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2010";5,5;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2011";5,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2012";5,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2013";5,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2014";5,5;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2015";5,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2016";5,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2017";5,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2018";5,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2019";5,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2020";5,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2021";4,7;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"przeciętna liczba izb w 1 mieszkaniu oddanym do użytkowania";"2022";;"-";"n";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2002";;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2003";;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2004";2,1;"-";"M";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2005";1,4;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2006";1,6;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2007";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2008";2,0;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2009";1,6;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2010";1,7;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2011";1,9;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2012";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2013";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2014";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2015";2,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2016";2,1;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2017";2,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2018";2,3;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2019";2,5;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2020";2,7;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2021";3,2;"-";"";
061813600000;"PODREGION TARNOBRZESKI";"nowe budynki mieszkalne na 1000 ludności";"2022";3,5;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2002";3,5;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2003";5,3;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2004";4,5;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2005";3,9;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2006";3,7;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2007";4,9;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2008";5,4;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2009";4,4;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2010";5,4;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2011";5,2;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2012";5,9;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2013";4,8;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2014";5,0;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2015";6,2;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2016";5,4;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2017";6,1;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2018";6,0;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2019";7,4;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2020";8,1;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2021";9,8;"-";"";
062013700000;"PODREGION BIAŁOSTOCKI";"mieszkania oddane do użytkowania na 1000 ludności";"2022";;"-";"n";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2002";97,9;"m2";"";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2003";100,4;"m2";"";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2004";93,9;"m2";"";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2005";104,7;"m2";"";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2006";100,4;"m2";"";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2007";96,8;"m2";"";
062013700000;"PODREGION BIAŁOSTOCKI";"przeciętna powierzchnia użytkowa 1 mieszkania oddanego do użytkowania";"2008";106,5;"m2";"";
